Points_0,Points_1,Points_2
16.2692,-118.371,1218.29
16.092,-118.051,1220.58
17.0661,-116.301,1182.54
16.9174,-112.578,1204.17
16.8158,-113.196,1205.41
16.2206,-113.471,1208.69
16.2726,-111.989,1183.96
16.8537,-110.787,1202.66
16.0986,-109.163,1185.09
16.2502,-109.815,1184.73
16.954,-109.367,1184.55
17.376,-109.94,1201.05
16.3333,-109.2,1226.01
16.5796,-109.346,1227.16
16.6355,-109.87,1229.16
16.4408,-110.327,1231.07
16.3114,-110.238,1231.96
17.286,-109.018,1233.03
16.3386,-109.663,1233.32
16.3384,-107.656,1185.64
17.1187,-108.629,1200.96
17.0807,-107.919,1201.06
16.1691,-109.061,1202.67
17.1574,-107.523,1225.74
17.1902,-108.5,1226.88
17.2327,-108.589,1234
16.4455,-108.213,1235.34
17.4389,-107.849,1235.03
16.6533,-106.128,1202.67
17.3126,-106.196,1201.54
16.0671,-106.079,1203.47
16.3677,-105.906,1224.36
17.1268,-106.205,1225.33
17.0344,-107.161,1236.32
17.0999,-106.46,1237.58
16.2864,-106.254,1238.53
17.0793,-105.946,1239.01
17.5232,-106.216,1238.06
16.2603,-106.154,1251.78
16.4785,-106.165,1252.02
16.4661,-105.965,1251.98
16.7468,-106.253,1252.01
16.7269,-106.182,1252.13
16.7265,-105.979,1252.15
16.902,-106.015,1251.39
17.2785,-106.463,1252.4
17.3723,-106.033,1252.56
17.4035,-104.834,1186.51
17.1774,-104.453,1202.57
16.3145,-105.081,1225.45
16.2398,-104.59,1229.95
16.2857,-105.366,1240.58
16.6668,-105.541,1240
17.0422,-105.308,1240.63
16.084,-105.044,1241.97
16.4846,-105.168,1241.21
16.2929,-104.918,1242.59
17.0306,-104.933,1242.18
17.3009,-105.095,1241.39
16.0859,-104.879,1243.21
16.8957,-104.827,1243
16.8615,-104.759,1243.98
16.8665,-104.254,1244.19
16.8675,-104.768,1245.08
17.4781,-104.727,1244.41
16.2139,-104.968,1247.06
16.9556,-104.913,1247.3
16.8161,-105.104,1248.44
16.2972,-105.73,1250.58
16.4771,-104.936,1250.39
17.2771,-104.764,1249.44
16.4204,-105.591,1251.82
16.522,-105.323,1251.61
16.4273,-105.163,1251.27
17.2024,-105.152,1251.26
17.284,-105.778,1252.36
17.2969,-105.455,1252
16.4556,-103.494,1187.94
17.0038,-103.541,1202.83
16.089,-104.034,1203.58
16.9012,-103.57,1236.45
17.2077,-103.419,1237.91
17.3348,-103.666,1240.98
17.1842,-103.526,1239.64
16.8013,-101.56,1189.13
17.6784,-101.341,1188.54
16.0899,-101.789,1203.51
16.0983,-101.165,1203.59
16.4561,-102.423,1203.19
16.7276,-101.634,1203
17.5524,-100.463,1189.32
17.4739,-100.976,1202.59
16.2678,-100.372,1203.63
16.8887,-100.498,1203.07
16.8128,-99.1773,1203.53
16.8627,-97.9576,1203.99
17.4776,-98.1575,1203.38
16.2553,-96.7779,1194.47
17.2342,-96.6257,1204.26
16.4531,-97.1399,1204.6
16.4339,-95.56,1195.93
16.4923,-94.9007,1197.04
16.7436,-94.6857,1204.8
16.6477,-96.0282,1204.76
17.4432,-94.8146,1204.81
16.049,-94.4899,1199.03
17.5031,-93.5727,1198.03
16.3326,-93.8524,1200.22
16.2283,-93.6352,1203.46
16.7813,-93.5094,1204.21
16.2662,-94.4447,1204.51
18.6775,-174.603,1207.6
18.0526,-175.643,1214.16
18.3405,-175.858,1215.22
19.1012,-176.139,1218.85
18.6826,-173.668,1204.67
18.0048,-173.067,1220.17
19.0533,-173.205,1220.14
18.3954,-173.055,1220.95
17.8223,-174.23,1233.37
18.0533,-173.919,1234.83
19.1371,-174.084,1234.79
18.0947,-173.04,1237.42
18.0191,-172.013,1209.85
17.686,-172.62,1213.16
18.7595,-172.57,1223.78
17.6291,-171.938,1226.28
19.0825,-172.326,1226.61
17.8749,-171.923,1228.07
18.2136,-172.038,1227.21
18.6929,-172.018,1227.76
17.723,-171.816,1229.45
18.3521,-171.845,1229.15
18.744,-171.914,1228.37
18.7049,-171.648,1230.18
17.7109,-171.506,1231.46
18.3704,-171.419,1232.23
19.1212,-171.616,1231.53
17.7138,-172.555,1238.42
17.8667,-172.255,1239.01
19.0574,-172.802,1238.4
17.9131,-171.87,1240.1
18.0551,-171.487,1240.8
19.2605,-170.214,1197.31
18.2512,-171.184,1207.38
19.0129,-170.984,1205.96
17.7312,-170.579,1234.35
18.0114,-171.097,1241.93
18.1475,-170.492,1242.78
18.8,-170.374,1243.4
18.361,-169.302,1238.49
18.4504,-168.679,1239.98
19.0362,-169.342,1245.52
19.1872,-168.872,1246.6
17.9831,-167.3,1198.64
17.8752,-167.217,1242.37
19.0964,-167.759,1241.98
18.8783,-167.087,1242.98
17.6619,-167.4,1248.42
18.2619,-166.985,1249.32
18.7265,-165.51,1191.1
18.2147,-165.487,1244.77
19.1025,-165.039,1245.42
18.8973,-166.561,1250.33
18.8624,-165.573,1251.71
18.9587,-163.583,1246.7
17.6686,-164.839,1252.2
17.6214,-164.419,1252.63
18.852,-164.175,1253.66
17.7415,-163.224,1246.82
17.6444,-162.348,1247.51
18.6861,-162.772,1247.33
18.6613,-161.892,1247.97
17.5478,-162.861,1254.78
17.3848,-161.238,1187.14
18.263,-160.402,1190.08
18.6795,-161.398,1191.04
17.8423,-158.704,1184.97
18.4232,-159.808,1189.45
17.9321,-159.062,1249.72
18.934,-158.43,1250.44
17.6072,-157.421,1251.18
17.6928,-156.997,1251.84
18.5105,-157.485,1251.56
18.9038,-157.303,1252.17
18.3697,-157.325,1262.01
19.0244,-157.32,1262.82
18.4097,-156.851,1253.38
18.4664,-156.794,1256.14
18.0072,-156.13,1258.32
18.2619,-156.477,1257.61
18.671,-156.695,1257.2
18.8884,-156.455,1258.39
18.3049,-155.831,1259.27
18.6738,-156.288,1263.68
18.6293,-155.459,1264.19
18.9025,-154.266,1262.31
19.1362,-153.882,1262.97
17.5857,-154.404,1264.47
18.9552,-155.395,1264.21
18.6925,-153.069,1181.53
19.1545,-152.493,1184.91
18.065,-153.785,1185.55
18.3411,-153.116,1263.45
18.4471,-153.286,1263.19
18.7092,-153.436,1263.2
18.6941,-153.437,1263.95
18.6785,-153.565,1264.25
17.8067,-151.244,1181.14
17.8371,-151.747,1184.88
18.6469,-149.254,1183.8
18.468,-146.896,1183.52
18.5292,-141.13,1182.53
17.8705,-139.836,1182.42
18.2533,-136.435,1179.31
17.9552,-136.841,1182.4
18.5958,-135.168,1179.21
18.8304,-136.12,1182.4
19.1212,-134.73,1182.86
17.9871,-135.452,1244.5
18.9324,-135.275,1245.71
17.7754,-135.777,1247.54
18.477,-135.087,1248.59
18.6073,-134.776,1249.17
17.6841,-134.757,1263.42
17.7489,-134.765,1263.6
18.7074,-133.471,1183.46
18.6659,-133.764,1227.32
17.7148,-133.359,1229.25
18.6597,-134.009,1228.8
18.2543,-133.7,1230.24
18.9362,-134.016,1230.83
18.4838,-133.396,1232.78
18.7643,-133.67,1234.88
18.0187,-134.195,1238.75
18.8967,-134.573,1242.63
19.289,-134.378,1241.45
18.5881,-134.14,1250.51
18.1377,-133.984,1251.65
18.6951,-133.598,1251.95
18.7216,-133.305,1253
18.2047,-133.368,1254.99
18.6553,-133.16,1254.03
17.9184,-133.567,1256.19
18.0786,-133.698,1256.67
18.7608,-133.404,1256.15
18.7359,-133.405,1257.08
18.9276,-133.48,1256.43
17.8753,-133.667,1258.22
18.4471,-133.42,1257.96
17.9643,-133.644,1259.5
18.5062,-133.363,1259.16
18.8533,-133.251,1260.02
18.0416,-133.888,1261.76
18.1032,-133.662,1260.61
18.9041,-133.403,1261.35
18.0914,-134.426,1263.19
18.0372,-134.568,1263.36
18.0672,-134.048,1262.41
18.2375,-134.39,1263.42
18.4719,-134.285,1263.2
18.4634,-134.041,1262.8
18.6863,-134.068,1263
18.6787,-134.102,1263.2
18.9288,-133.852,1262.76
19.0785,-133.849,1263
19.0483,-133.565,1262.19
19.1479,-133.215,1263.47
18.4847,-134.004,1263.56
18.2022,-131.742,1184.41
18.8435,-132.095,1215.56
18.7909,-132.978,1220.43
18.2609,-132.436,1222
18.288,-132.875,1225.02
17.6362,-132.723,1226.65
19.0722,-131.447,1240.16
18.294,-131.806,1241.14
18.4429,-132.148,1242.37
18.1142,-132.306,1243.25
19.0877,-132.38,1243.98
19.1208,-132.252,1242.97
18.453,-132.449,1244.81
17.7257,-132.429,1246.84
17.8717,-132.475,1246.01
17.6583,-132.266,1247.98
17.7303,-132.105,1248.63
18.5101,-132.191,1248.4
18.5221,-132.009,1249.02
18.8722,-132.293,1247.76
18.0651,-131.736,1249.72
19.0646,-131.639,1249.78
17.8574,-131.737,1263.01
17.6567,-132.203,1263.87
18.6261,-131.707,1263.67
18.1775,-130.617,1180.16
18.9387,-129.899,1209.88
17.8648,-129.936,1237.37
18.0894,-130.25,1237.83
18.5137,-129.939,1237.4
17.722,-131.12,1239.44
17.6946,-130.707,1238.59
18.9045,-130.899,1238.98
19.0689,-131.388,1250.14
19.0911,-131.249,1250.56
19.3772,-130.869,1253.26
18.9744,-131.018,1263.21
19.2069,-131.082,1263.42
17.9122,-128.389,1208.85
18.2602,-129.636,1211.93
17.6019,-129.681,1214.01
17.8746,-128.557,1235.92
18.8802,-128.781,1236.19
18.9694,-128.313,1235.77
18.0881,-129.289,1236.62
17.8983,-127.579,1181.19
18.8239,-127.53,1188.04
17.4489,-126.721,1188.53
18.9433,-126.95,1193.17
17.8925,-127.822,1235.29
17.7797,-126.328,1181.86
17.8614,-126.298,1202.88
19.0588,-125.379,1230.34
18.1337,-125.601,1231.72
18.7713,-126.619,1232.87
17.9577,-125.06,1182.59
17.966,-124.77,1182.62
17.8529,-123.602,1182.38
19.2814,-124.415,1226.73
18.6586,-123.898,1227.06
18.0238,-123.603,1228.81
19.1339,-124.676,1228.37
18.8968,-122.346,1218.67
18.8329,-122.494,1220.49
18.0544,-122.514,1225.75
18.4081,-121.202,1181.71
18.9459,-120.407,1212.08
18.7048,-121.002,1213.7
17.6932,-120.339,1214.75
17.976,-120.793,1215.02
18.0467,-120.539,1214.12
18.4703,-121.418,1215.41
18.6645,-121.261,1214.44
19.0498,-121.842,1215.48
17.7201,-120.723,1215.94
17.9334,-121.134,1216.59
18.0848,-121.182,1215.98
18.4633,-121.645,1216.45
18.0127,-121.379,1217.88
18.1018,-121.776,1221.57
17.8107,-118.843,1181.97
18.2062,-119.8,1212.22
17.7121,-119.258,1212.39
18.1149,-117.532,1208.46
18.7169,-118.508,1209.01
18.301,-115.461,1203.75
18.9638,-115.991,1202.99
18.2782,-116.377,1205.83
18.8629,-116.96,1205.3
17.8197,-115.8,1206.34
18.5327,-114.835,1182.19
18.2286,-114.267,1202.32
18.5163,-115.153,1202.6
18.7723,-114.73,1201.51
19.1428,-115.391,1201.59
17.9582,-114.766,1203.68
18.8123,-112.515,1182.58
18.9932,-113.564,1200.04
17.7007,-112.661,1202.46
18.7791,-111.213,1198.83
18.3784,-111.977,1200.17
18.8976,-110.578,1183.09
17.6861,-109.439,1184.02
18.5072,-109.324,1183.7
18.9191,-109.282,1198.3
17.6042,-109.231,1231.2
17.6905,-109.003,1232.22
18.0508,-108.292,1199.23
18.2267,-107.532,1198.95
17.6733,-107.561,1199.83
18.0511,-108.542,1233.02
18.2662,-108.065,1234
19.2776,-107.914,1233.28
19.0554,-107.448,1234.85
19.0421,-107.537,1253.75
18.3306,-106.928,1184.82
18.1653,-106.716,1199.25
18.0137,-106.491,1237.13
18.4657,-105.923,1239.22
17.879,-106.242,1251.78
19.0753,-106.434,1251.77
17.8785,-106.635,1253
18.0785,-106.867,1253
18.2211,-106.965,1253.2
18.2359,-105.962,1252.77
18.4389,-106.965,1253.4
18.42,-106.75,1253.36
18.4785,-107.054,1253.2
18.4785,-107.165,1253.4
18.6785,-107.223,1253.4
18.6785,-107.165,1253.52
18.7364,-106.97,1253.59
18.6423,-106.554,1253.41
19.018,-107.367,1253.8
18.9014,-107.184,1253.72
19.0305,-105.822,1252.26
19.0628,-106.443,1253.38
19.0951,-106.169,1252.99
18.7893,-105.416,1198.9
19.0448,-105.853,1198.23
19.2185,-105.383,1198.2
18.0325,-104.72,1201.08
18.4457,-104.791,1200.34
18.4908,-104.172,1200.82
17.8305,-105.493,1226.34
17.8919,-104.969,1226.61
17.6322,-104.683,1226.72
19.0331,-105.53,1227.91
17.673,-105.369,1240.52
18.279,-105.261,1241.07
18.6981,-105.662,1240.08
17.8627,-104.912,1242.4
18.6923,-105.002,1242.38
17.6779,-104.772,1243.47
18.2778,-104.761,1244.26
18.6596,-104.874,1243.23
17.6915,-104.758,1245.59
18.6783,-104.809,1245.76
18.2633,-104.849,1246.63
18.9074,-104.877,1246.41
19.1133,-105.012,1247.23
17.6416,-105.234,1249.08
17.9098,-105.061,1248.33
19.1117,-105.205,1248.45
17.8926,-105.735,1250.55
18.457,-105.302,1249.2
18.7475,-105.165,1250.59
17.7504,-105.451,1251.96
18.8785,-103.709,1186.29
17.7347,-103.952,1201.94
17.6411,-102.997,1202.24
18.3074,-103.171,1201.59
19.0801,-102.703,1201.25
18.0668,-104.243,1227.82
19.068,-103.619,1229.74
18.9793,-103.29,1232.89
17.8971,-102.147,1202.14
18.581,-102.069,1201.82
17.6722,-99.9263,1202.74
18.1478,-100.819,1202.34
18.2597,-98.2573,1202.94
17.8556,-97.7125,1191.65
18.3076,-97.2791,1203.25
18.4183,-96.0091,1193.08
17.6416,-95.5266,1194.38
18.3254,-94.7207,1194.85
17.7159,-95.3535,1204.54
17.6514,-94.5742,1195.81
18.7974,-93.4328,1196.26
18.3238,-93.5653,1204.96
18.6319,-94.5883,1204.56
18.5381,-91.9025,1200.55
18.3903,-91.6457,1202.6
18.0658,-92.8028,1204.75
18.2682,-92.2791,1204.58
19.2795,-91.5907,1205.03
18.6026,-91.4218,1203.72
18.7816,-91.436,1204.21
20.0867,-176.118,1216.32
20.6716,-176.301,1221.5
19.1703,-174.911,1208.45
20.0824,-174.941,1208.18
19.2201,-176.059,1217.81
19.7764,-175.909,1226.04
19.2938,-175.386,1228.98
19.8936,-174.907,1231.34
19.4485,-174.764,1232.09
20.6604,-174.529,1233.74
20.4414,-172.967,1214.1
19.4011,-173.199,1218.57
19.6296,-173.75,1235.71
19.3252,-173.487,1236.55
20.4012,-171.807,1207.53
20.6168,-172.451,1209.7
19.4414,-172.561,1211.63
20.6534,-172.606,1211.65
19.8764,-172.137,1227.78
20.3837,-172.078,1228.53
19.707,-171.705,1230.39
20.5077,-171.882,1230.17
20.4435,-171.832,1231.15
19.9257,-171.412,1233
19.7043,-172.149,1240.17
20.1627,-171.958,1240.59
19.2959,-170.341,1204.21
20.6803,-170.407,1203.81
20.0994,-171.025,1205.37
19.9413,-170.542,1235.87
19.8972,-171.087,1242.42
20.8167,-170.953,1243.18
19.8602,-168.329,1200.2
19.7355,-169.27,1202.14
19.7337,-169.562,1238.48
19.4599,-168.481,1240.8
19.6685,-169.023,1239.76
19.8313,-166.942,1197.55
19.313,-166.548,1243.83
20.632,-167.523,1242.8
19.3847,-168.009,1248.31
20.0299,-165.984,1196.35
20.6569,-166.137,1244.55
19.2853,-165.653,1252.19
20.2441,-166.056,1251.97
20.6168,-166.189,1251.98
20.4405,-166.017,1252.2
19.3486,-165.247,1252.58
19.8717,-165.056,1253.18
20.7038,-165.886,1252.4
19.493,-164.382,1189.58
19.3383,-163.774,1193.58
20.4723,-164.351,1246.19
20.4634,-164.415,1254.44
20.2803,-162.942,1187.94
20.5615,-163.092,1192.42
20.595,-162.937,1247.29
19.4583,-162.675,1256.22
19.9573,-162.601,1256.5
19.8864,-163.224,1255.58
20.3156,-163.258,1255.99
20.6565,-160.426,1189.71
20.1044,-161.699,1190.92
19.7362,-161.302,1248.39
19.6169,-161.639,1257.35
20.1279,-161.473,1258.08
20.4998,-160.34,1259.8
20.0627,-159.913,1185.28
19.9532,-159.414,1184.96
20.679,-159.388,1184.81
20.2872,-159.878,1260.1
19.8026,-157.956,1187.66
20.2801,-157.592,1252.22
20.1925,-158.036,1251.24
20.7343,-158.391,1250.79
20.2843,-158.557,1261.95
20.4715,-158.389,1262.59
20.7105,-158.147,1262.94
20.4432,-157.31,1263.58
19.7823,-156.025,1186.4
19.4802,-156.971,1256.39
20.5901,-156.95,1256.97
19.6533,-156.755,1257.95
20.3227,-156.872,1257.21
20.6626,-156.784,1258.19
19.5385,-156.343,1259.28
20.0845,-156.627,1258.82
19.8773,-155.796,1260.78
20.2571,-155.406,1261.79
20.7937,-156.687,1263.88
20.078,-154.694,1185.65
19.2191,-155.012,1261.51
19.4597,-153.96,1263.19
19.753,-154.591,1262.56
20.0802,-154.378,1263
20.3082,-154.616,1262.76
20.3034,-154.607,1263.75
20.2437,-154.845,1263.94
19.2868,-150.879,1184.1
20.5746,-148.837,1179.94
19.9448,-147.545,1183.21
20.2454,-142.372,1179.19
20.4597,-142.266,1182.13
20.7509,-139.679,1181.98
19.3628,-139.614,1182.31
19.2846,-137.961,1182.15
20.079,-136.713,1182.24
19.5066,-135.605,1182.54
20.5196,-135.485,1182.71
20.7805,-135.055,1217.17
20.7609,-135.107,1218.18
20.2817,-134.612,1219.1
20.5603,-134.959,1228.19
20.1339,-134.807,1229.22
19.6466,-133.891,1217.27
19.4648,-133.862,1218.31
19.6468,-134.053,1218.88
19.7787,-133.492,1223.06
20.3063,-133.989,1222.09
20.8107,-134.358,1223.39
20.186,-134.119,1224.96
19.533,-134.412,1227.72
19.3405,-134.432,1228.78
19.2571,-134.362,1229.61
19.7229,-134.508,1230.22
20.2503,-134.369,1231.92
19.625,-133.833,1233.95
20.3078,-134.227,1235.38
20.6411,-134.405,1237.62
19.5792,-134.374,1240.39
19.7023,-133.33,1251.7
20.5893,-133.07,1251.17
20.0507,-133.351,1255.94
20.3401,-133.403,1256.13
19.2722,-133.097,1258.43
20.2229,-133.025,1257.78
19.2845,-133.06,1259.6
19.5401,-133.275,1261.77
19.6348,-133.003,1260.4
19.8937,-133.012,1260.98
20.4785,-133.072,1262
20.1831,-131.955,1179.31
20.0962,-132.015,1184.59
20.6279,-131.721,1207.39
20.5703,-131.94,1208.35
19.677,-131.674,1240.8
19.6363,-131.98,1241.8
20.4885,-132.014,1242.22
20.6644,-131.73,1241.18
20.0864,-132.249,1243.44
19.8864,-132.356,1244.98
19.2466,-132.376,1246.54
20.2116,-132.19,1247.36
20.6469,-132.222,1246.02
19.4738,-132.025,1248.8
19.6953,-132.145,1248.17
20.4546,-131.907,1248.61
19.491,-131.805,1249.41
20.0785,-131.808,1249.2
20.2784,-131.556,1249.71
20.6962,-131.598,1249.4
19.2157,-132.765,1255.01
19.2738,-132.797,1255.46
19.4752,-132.664,1254.53
20.0319,-132.397,1254.98
20.1119,-132.578,1255.4
20.6121,-132.348,1253.94
20.7799,-132.159,1254.97
19.5382,-132.975,1255.74
20.2547,-132.844,1259.9
20.6813,-132.817,1260.42
20.7589,-132.958,1261.51
19.8328,-130.785,1179.71
19.8788,-130.159,1179.85
20.2661,-130.791,1179.65
19.3303,-129.97,1207.6
19.3011,-131.095,1212.47
19.4607,-130.178,1237.83
20.4999,-130.033,1237.81
20.4602,-130.682,1238.77
20.6454,-131.141,1239.67
19.878,-131.354,1250.17
19.9064,-130.972,1250.68
20.3217,-130.538,1251.26
19.5973,-130.384,1255.51
19.9068,-130.025,1260.5
19.857,-130.33,1262.78
19.4473,-129.011,1180.31
20.6704,-128.846,1180.28
20.2867,-129.77,1186.24
20.1228,-128.356,1202.83
19.557,-129.8,1206.48
19.7291,-128.659,1236.22
19.8242,-129.448,1237
20.4922,-128.905,1236.62
20.6742,-128.677,1236.39
19.8253,-129.514,1258.36
20.5199,-128.847,1258.66
19.2379,-127.114,1181.22
19.3249,-127.508,1189.37
20.0769,-127.559,1199.88
19.7016,-126.939,1232.7
20.7846,-127.245,1231.51
20.6468,-127.938,1234
19.4694,-127.863,1234.77
19.6457,-125.112,1181.61
19.6087,-126.177,1181.72
19.7822,-125.898,1181.76
20.4387,-126.666,1181.4
20.4799,-126.358,1181.5
20.4607,-126.118,1181.48
20.1671,-125.151,1224.21
20.4763,-125.506,1225.01
20.6878,-125.549,1223.56
20.7064,-125.726,1224.21
20.5865,-125.534,1227.75
20.5956,-125.944,1228.95
19.2319,-123.499,1181.5
20.4899,-124.419,1180.97
20.6928,-124.71,1221.57
20.2844,-124.961,1223.15
19.7083,-124.332,1223.61
19.4469,-124.441,1226
20.4735,-121.99,1213.37
19.7566,-122.969,1218.55
19.7168,-123.27,1219.85
19.4602,-123.333,1221.37
20.0899,-121.46,1180.91
20.4827,-121.298,1211.77
19.4459,-121.582,1213.83
19.6651,-121.305,1212.83
19.8565,-119.636,1209.5
19.8473,-117.674,1181.18
20.875,-118.023,1203.36
19.5075,-117.768,1205.65
20.0932,-118.522,1206.64
20.3767,-116.343,1181.25
20.1318,-115.957,1200.55
20.3927,-116.716,1201.21
19.8148,-117.035,1203.07
19.5193,-114.746,1181.78
20.377,-114.383,1181.57
20.095,-114.013,1198.04
19.8429,-114.496,1199.21
19.5336,-112.739,1197.79
19.8303,-112.791,1197.22
20.4693,-113.687,1197.1
20.3072,-112.767,1196.61
20.1938,-112.179,1182.16
20.6054,-111.8,1196.08
20.5706,-110.924,1196.16
19.4705,-112.146,1197.58
19.8383,-111.289,1196.88
19.8927,-112.164,1196.84
20.0469,-111.749,1196.58
20.3145,-112.193,1196.38
19.6561,-109.687,1183.17
20.6223,-110.11,1182.56
20.8674,-109.365,1255.2
20.7308,-109.034,1196.26
19.9343,-108.331,1197.2
20.6286,-107.715,1196.54
19.3204,-108.017,1232.28
19.3045,-108.011,1231.54
20.6478,-107.867,1253.36
19.2785,-107.765,1254
19.2645,-107.403,1253.98
20.0579,-108.365,1254.6
19.8402,-108.147,1254.44
20.2785,-108.595,1254.6
20.3785,-108.765,1254.8
20.2768,-108.557,1254.66
20.3522,-108.372,1254.78
20.7298,-108.455,1254.99
20.5771,-107.676,1254.47
19.4592,-106.722,1197.68
19.5523,-106.958,1229.46
19.4909,-105.983,1228.66
19.6763,-107.487,1230.55
20.5559,-106.968,1231.27
20.7554,-106.484,1230.84
19.4662,-105.982,1238.34
19.2046,-105.923,1250.65
20.2296,-106.118,1250.61
19.8246,-106.878,1252.24
19.2505,-107.149,1253.92
19.4829,-106.963,1253.89
19.5313,-106.552,1253.44
19.7134,-106.906,1253.83
20.0821,-106.358,1252.78
20.4072,-107.028,1253.72
19.7316,-107.443,1254.23
19.5164,-105.452,1185.08
19.5491,-105.84,1197.7
19.686,-105.27,1197.84
20.2662,-105.731,1197.18
20.6388,-104.317,1197.9
19.2944,-104.976,1198.48
19.4401,-104.595,1228.4
20.2717,-104.611,1229.32
19.9868,-105.701,1239.8
19.4716,-105.314,1241.58
20.4739,-105.519,1241.13
20.6102,-105.459,1242.65
19.4809,-105.039,1243.18
20.1465,-105.146,1244.04
19.4379,-104.914,1244.58
20.0998,-105.089,1244.89
19.4787,-104.941,1245.95
19.6532,-105.032,1246.59
20.186,-105.247,1246.98
20.108,-105.133,1246.17
19.8332,-104.572,1247.82
19.2534,-105.536,1249.64
19.9302,-105.598,1249.39
20.5122,-103.85,1198.82
20.9083,-103.156,1199.35
19.2965,-103.165,1200.78
19.4982,-103.984,1199.75
20.4424,-103.166,1199.83
19.7037,-103.609,1229.41
20.1313,-104.17,1229.21
19.9641,-103.873,1229.2
20.5314,-103.546,1229.86
20.518,-103.115,1241.99
19.4354,-104.129,1245.95
20.4168,-102.261,1200.77
20.0551,-101.726,1201.39
20.7259,-101.058,1201.36
19.7351,-100.069,1188.56
20.0399,-100.614,1201.91
20.2519,-98.7291,1189.25
19.2559,-97.1385,1191.28
19.3443,-97.1619,1202.94
20.1814,-95.6268,1192
19.3956,-95.9654,1203.45
19.9418,-96.2328,1203.17
20.3537,-95.3905,1203.55
19.632,-94.0442,1193.99
19.8641,-93.7177,1194.28
20.0546,-94.1829,1193.63
20.4921,-93.4706,1194.23
19.4066,-93.6495,1194.94
19.2698,-93.1109,1195.97
19.4819,-93.3425,1195.31
19.6707,-93.1987,1195.18
19.6162,-93.1539,1195.41
19.5021,-93.1593,1195.6
20.0933,-93.1919,1194.92
19.9059,-93.2118,1205.02
19.6364,-92.9073,1195.76
19.9084,-92.8554,1195.52
20.4871,-92.7179,1195.24
20.1053,-91.6201,1197.75
19.3807,-92.1062,1198.06
19.8292,-91.6068,1198.12
19.2594,-92.3581,1205.22
19.7034,-92.5231,1205.33
20.0828,-91.2141,1198.84
20.0053,-90.84,1200.17
19.8197,-90.5034,1204.22
20.3525,-90.0466,1202.75
19.227,-91.3524,1204.79
19.689,-90.7988,1204.73
20.033,-90.8583,1205.3
20.5528,-91.1593,1205.81
20.6477,-89.8515,1204.9
22.1276,-176.352,1216.84
22.2798,-174.749,1206.85
22.4583,-175.327,1209.13
20.6534,-175.682,1211.66
21.038,-175.857,1227.05
20.9038,-174.792,1232.39
20.9693,-175.009,1231.83
22.0185,-175.027,1231.8
21.7415,-174.799,1232.72
22.4186,-174.945,1232.11
22.2189,-174.809,1233.2
22.1378,-173.229,1223.6
22.294,-174.36,1234.58
21.0627,-174.28,1234.79
21.4213,-174.151,1235.04
21.797,-173.996,1235.58
21.0367,-173.568,1237.01
21.0722,-172.945,1238.62
21.0182,-172.489,1201.13
21.8591,-172.606,1210.33
21.9921,-172.93,1213.81
20.8641,-172.276,1227.98
21.3622,-172.658,1226.94
21.4883,-172.374,1228.37
21.4773,-172.293,1229.37
21.1874,-172.007,1230.77
20.9347,-171.829,1231.82
21.276,-171.842,1241.36
21.5661,-170.898,1204.74
21.0772,-170.477,1236.43
21.6909,-170.483,1244.22
21.2323,-169.85,1245.47
21.2087,-168.788,1194.53
20.977,-169.434,1239.14
20.8239,-168.884,1240.4
22.0415,-168.917,1240.52
20.8369,-168.21,1241.73
21.8681,-168.246,1241.84
21.2594,-166.742,1243.94
21.713,-167.397,1243.13
21.2109,-166.777,1251.12
22.2762,-166.908,1251.58
21.2491,-165.336,1245.38
21.8772,-166.365,1244.41
22.2867,-165.748,1245.01
21.4784,-166.332,1252.15
21.9555,-166.14,1252.59
22.1128,-165.98,1253.01
21.701,-165.127,1253.95
22.1013,-165.015,1254.42
21.9742,-164.791,1194.52
22.3376,-164.468,1246.05
22.0559,-164.393,1255.2
20.8622,-163.395,1256.2
21.5654,-163.835,1255.81
22.1629,-163.889,1256.17
